NN
NN
NN
NN
NNS
NN
NNP
NN
NN
NN
NN
VBG
NNS
NN
NN
JJ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
VB
NN
VBP
NN
NN
NN
NNS
NN
NNP
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
JJ
NN
NN
NN
NN
NN
NN
NN
NN
VB
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNP
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NNS
NNS
NN
NN
NN
NN
NN
NNS
NN
VB
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NN
NNP
NN
NN
NNS
NN
NN
NN
NNS
NN
NN
NN
NN
NN
NNS
NN
NN
NNS
JJ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NN
JJ
NN
NN
JJ
NN
NNP
NN
NN
NN
NN
NN
NN
NN
JJ
NNS
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
VBD
NN
NN
NNS
NNS
NN
VB
NN
NN
NN
NN
JJ
NN
VBZ
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NN
NN
NNS
NN
NN
NN
NN
NNS
NNP
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NN
NN
NN
NN
NN
NN
NN
NNS
NN
NN
NNS
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNP
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
VB
NN
NN
NN
NN
NN
NN
NN
NN
NN
JJ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
VB
NN
NNP
NN
NN
NN
NN
NN
JJ
RB
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
VBZ
NN
NN
NN
NN
NN
NNS
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNP
NN
NN
NNS
NN
NN
NN
NN
NNP
NN
NN
NN
VBZ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NN
NN
NN
NN
NN
NN
NN
NN
NN
VBD
JJ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NN
JJ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
JJ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NN
NN
NN
NN
NN
NN
NN
VBN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NNS
NNP
NN
NN
NN
NN
VBZ
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
JJ
NN
NN
NN
NN
NN
NNS
NN
NN
NN
NN
NNS
NN
NN
NN
JJ
VBD
NN
NN
NN
NNS
NN
NN
NN
NN
NN
NNS
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
VBD
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
NN
VBP
NN
NNS
NN
NN
NN
NN
NN
NN
NN
NNP
NN
NN
NN
NN
NN
NN
NN
VBZ
NN
JJ
NN
NN
JJR
NN
NN
NN
